IDRESEAU;LIBELLE;OBSTACLE;CODE_LIGNE;RG_TRONCON;PK;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
31352;;Chemin de terre;594000;1;350+473;e6428a2e-6667-11e3-a7ff-01f464e0362d;597598.3254000023;6634200.159400001;1.6572734662005;46.800106312096474;46.8001063121,1.6572734662;46.8001063121,1.6572734662;"{""type"": ""Point"", ""coordinates"": [1.657273466200498, 46.80010631208205]}"
52642;;CD 140 la Sablonnière;422000;1;009+025;e6217df4-6667-11e3-a7ff-01f464e0362d;554622.2321000025;6829530.2476;1.030064458209944;48.54967881543591;48.5496788154,1.03006445821;48.5496788154,1.03006445821;"{""type"": ""Point"", ""coordinates"": [1.030064458209943, 48.54967881541226]}"
50219;de la Rivardière;;574000;1;007+065;e92b2916-6667-11e3-a7ff-01f464e0362d;496953.12359999865;6618376.212900002;0.34530144652099;46.634729933179564;46.6347299332,0.345301446521;46.6347299332,0.345301446521;"{""type"": ""Point"", ""coordinates"": [0.345301446520988, 46.63472993316466]}"
46390;Pont-Canal;Ruisseau;750000;1;386+245;e68ec210-6667-11e3-a7ff-01f464e0362d;760727.306400001;6566961.0865;3.78753388680326;46.199767989981204;46.19976799,3.7875338868;46.19976799,3.7875338868;"{""type"": ""Point"", ""coordinates"": [3.78753388680326, 46.19976798996503]}"
41016;PRO 71-101 - 118937;CD 15;752000;1;314+096;e86f2f8e-6667-11e3-a7ff-01f464e0362d;828411.5688000023;6593604.159000002;4.672412554041358;46.43016287213454;46.4301628721,4.67241255404;46.4301628721,4.67241255404;"{""type"": ""Point"", ""coordinates"": [4.672412554041358, 46.43016287211904]}"
41857;;Chemin de la Massadière;750000;1;506+647;e6401d9e-6667-11e3-a7ff-01f464e0362d;813496.2383999974;6482965.080899999;4.451716471891279;45.436729033202525;45.4367290332,4.45171647189;45.4367290332,4.45171647189;"{""type"": ""Point"", ""coordinates"": [4.451716471891279, 45.436729033184136]}"
135446;de Granquis;VC;470000;1;605+571;e9ba1554-6667-11e3-a7ff-01f464e0362d;235231.813000001;6761199.191199999;-3.213251633447332;47.7865331904256;47.7865331904,-3.21325163345;47.7865331904,-3.21325163345;"{""type"": ""Point"", ""coordinates"": [-3.213251633447336, 47.78653319039789]}"
48669;d'Hermillon;CD 77;900000;1;205+963;e862c99e-6667-11e3-a7ff-01f464e0362d;962956.7929000035;6471822.5253;6.355744130005061;45.295470053381585;45.2954700534,6.35574413001;45.2954700534,6.35574413001;"{""type"": ""Point"", ""coordinates"": [6.355744130005061, 45.29547005336282]}"
57236;de Canon;CD 152;366000;1;217+036;e92265e2-6667-11e3-a7ff-01f464e0362d;473908.3791999966;6890421.3046;-0.095059516264881;49.07375916640813;49.0737591664,-0.0950595162649;49.0737591664,-0.0950595162649;"{""type"": ""Point"", ""coordinates"": [-0.095059516264883, 49.073759166387156]}"
60325;autoroutier privé;A 34;169000;1;005+122;e6c24758-6667-11e3-a7ff-01f464e0362d;997696.9362000003;6886516.331799999;7.071011227907357;49.009476261300264;49.0094762613,7.07101122791;49.0094762613,7.07101122791;"{""type"": ""Point"", ""coordinates"": [7.071011227907357, 49.009476261278955]}"
66774;de Chassagne;RN 6;760306;1;002+205;e6ed4cac-6667-11e3-a7ff-01f464e0362d;832930.4591000006;6648370.470400002;4.747025511309198;46.92229098151201;46.9222909815,4.74702551131;46.9222909815,4.74702551131;"{""type"": ""Point"", ""coordinates"": [4.747025511309198, 46.92229098149794]}"
172611;;VC2;834000;1;044+790;a02a1878-1b2f-11e7-87ff-01d464e0362d;805711.2286000028;6294518.316399999;4.312109442345548;43.741784307356276;43.7417843074,4.31210944235;43.7417843073,4.31210944235;"{""type"": ""Point"", ""coordinates"": [4.312109442345548, 43.741784307333354]}"
63847;;;001000;1;435+300;e918312c-6667-11e3-a7ff-01f464e0362d;985045.5907000005;6738264.957400002;6.800777178714059;47.683019188058545;47.6830191881,6.80077717871;47.683019188,6.80077717871;"{""type"": ""Point"", ""coordinates"": [6.80077717871406, 47.68301918803026]}"
60096;Guebestroff;;100000;2;023+546;e6786552-6667-11e3-a7ff-01f464e0362d;972877.947800003;6865531.468800001;6.71863296877391;48.831999518082036;48.8319995181,6.71863296877;48.8319995181,6.71863296877;"{""type"": ""Point"", ""coordinates"": [6.71863296877391, 48.83199951805984]}"
48962;;RN 4 de l'Éle;905000;1;126+623;e5f8c528-6667-11e3-a7ff-01f464e0362d;910791.8878000006;6461135.939199999;5.685978127968109;45.21727972878053;45.2172797288,5.68597812797;45.2172797288,5.68597812797;"{""type"": ""Point"", ""coordinates"": [5.685978127968109, 45.21727972876154]}"
58108;de Grossoeuvre;RN 154;422000;1;080+831;e939a3c8-6667-11e3-a7ff-01f464e0362d;568489.6790999994;6873618.789099999;1.204323524124944;48.94907422326487;48.9490742233,1.20432352412;48.9490742232,1.20432352412;"{""type"": ""Point"", ""coordinates"": [1.204323524124942, 48.94907422324329]}"
114403;;CR du gd chemin de Claye;005000;1;008+431;e6a76102-6667-11e3-a7ff-01f464e0362d;678094.4934;6870646.8456000015;2.701000002042052;48.935423400450716;48.9354234005,2.70100000204;48.9354234004,2.70100000204;"{""type"": ""Point"", ""coordinates"": [2.701000002042051, 48.93542340042903]}"
32784;OA n°2919;Rocade Lens-Douai;226000;1;177+335;e6ad615c-6667-11e3-a7ff-01f464e0362d;698772.8726999983;7036332.582800001;2.982756330507662;50.42453098173791;50.4245309817,2.98275633051;50.4245309817,2.98275633051;"{""type"": ""Point"", ""coordinates"": [2.982756330507661, 50.42453098172331]}"
152426;P.Ro Km 5,113;RN 506;896000;1;005+113;ea48ddb6-6667-11e3-a7ff-01f464e0362d;990077.9223000035;6543408.022;6.744654920361667;45.92845281531493;45.9284528153,6.74465492036;45.9284528153,6.74465492036;"{""type"": ""Point"", ""coordinates"": [6.744654920361668, 45.92845281529797]}"
69157;;;905000;2;424+428;e948adee-6667-11e3-a7ff-01f464e0362d;895429.1674000025;6262005.734200001;5.412842656204119;43.43028631987573;43.4302863199,5.4128426562;43.4302863199,5.4128426562;"{""type"": ""Point"", ""coordinates"": [5.412842656204119, 43.43028631985204]}"
66730;;CD 24;860000;1;387+882;e641f614-6667-11e3-a7ff-01f464e0362d;867193.8655999973;6629990.961300001;5.190422104530558;46.74916490285163;46.7491649029,5.19042210453;46.7491649028,5.19042210453;"{""type"": ""Point"", ""coordinates"": [5.190422104530558, 46.749164902837066]}"
42326;PRO 21072;;752000;1;452+564;e5cc6a84-6667-11e3-a7ff-01f464e0362d;856936.9372999966;6475256.969300002;5.004652677110098;45.3587768459967;45.358776846,5.00465267711;45.358776846,5.00465267711;"{""type"": ""Point"", ""coordinates"": [5.004652677110098, 45.358776845978106]}"
29617;Rouilly-St-Loup;A 26;001000;1;175+518;e997e38e-6667-11e3-a7ff-01f464e0362d;786503.4676000029;6796250.7863;4.165661366757019;48.26084906459306;48.2608490646,4.16566136676;48.2608490646,4.16566136676;"{""type"": ""Point"", ""coordinates"": [4.165661366757019, 48.26084906456789]}"
64846;;CD 28;159000;1;021+157;e88c347c-6667-11e3-a7ff-01f464e0362d;1039411.4199000001;6882333.3046;7.636871237070595;48.95124596164749;48.9512459616,7.63687123707;48.9512459616,7.63687123707;"{""type"": ""Point"", ""coordinates"": [7.636871237070596, 48.95124596162589]}"
58211;Jolibert;;430000;1;133+912;e86c38a8-6667-11e3-a7ff-01f464e0362d;476507.22029999644;6883149.949299999;-0.055668621065779;49.00933706147971;49.0093370615,-0.0556686210658;49.0093370615,-0.0556686210658;"{""type"": ""Point"", ""coordinates"": [-0.055668621065781, 49.009337061458425]}"
50396;de Trompeloup;CV 15;584000;1;048+635;e638e440-6667-11e3-a7ff-01f464e0362d;405351.5768999979;6465226.208700001;-0.755601147681485;45.223289317110265;45.2232893171,-0.755601147681;45.2232893171,-0.755601147681;"{""type"": ""Point"", ""coordinates"": [-0.755601147681487, 45.22328931709129]}"
69326;Pont des Rigaudis;Chemin des Ciappes;930000;1;249+424;e55d6b08-6667-11e3-a7ff-01f464e0362d;1062264.991899997;6307847.940900002;7.501481511965492;43.776691337975926;43.776691338,7.50148151197;43.776691338,7.50148151197;"{""type"": ""Point"", ""coordinates"": [7.501481511965491, 43.776691337953096]}"
65700;;10;830000;1;273+908;e8bd94b8-6667-11e3-a7ff-01f464e0362d;823741.579400003;6709519.563999999;4.643016870304564;47.474448546650905;47.4744485467,4.6430168703;47.4744485466,4.6430168703;"{""type"": ""Point"", ""coordinates"": [4.643016870304565, 47.47444854662146]}"
174371;PRO 1122;RD104;408000;1;112+189;ff922896-6b9b-11e7-beff-010c64e0362d;417826.31930000335;6786373.942400001;-0.793335145560314;48.11672461978666;48.1167246198,-0.79333514556;48.1167246198,-0.79333514556;"{""type"": ""Point"", ""coordinates"": [-0.793335145560317, 48.11672461976073]}"
34530;du Runduic;CD 712;420000;1;568+133;e5baf09a-6667-11e3-a7ff-01f464e0362d;193607.21609999985;6848377.358600002;-3.868180096628455;48.537297553862345;48.5372975539,-3.86818009663;48.5372975538,-3.86818009663;"{""type"": ""Point"", ""coordinates"": [-3.868180096628459, 48.537297553838634]}"
53860;Pont route sur la déviation de la RD619;RD619;003000;1;094+135;e562ef38-6667-11e3-a7ff-01f464e0362d;721688.8236000016;6827959.197999999;3.293873908329286;48.55149689470263;48.5514968947,3.29387390833;48.5514968947,3.29387390833;"{""type"": ""Point"", ""coordinates"": [3.293873908329285, 48.55149689467897]}"
69115;TRAVERSEE DE GIBRALTAR;Boulevard Gibraltar;830000;1;860+137;e6ada730-6667-11e3-a7ff-01f464e0362d;894229.0275000036;6249302.665600002;5.393282263604055;43.31638885099006;43.316388851,5.3932822636;43.316388851,5.3932822636;"{""type"": ""Point"", ""coordinates"": [5.393282263604055, 43.3163888509661]}"
60446;;CD 65;176000;1;003+843;e581ebd0-6667-11e3-a7ff-01f464e0362d;958706.1027000025;6918250.897999998;6.558124277841336;49.31138602516066;49.3113860252,6.55812427784;49.3113860251,6.55812427784;"{""type"": ""Point"", ""coordinates"": [6.558124277841338, 49.311386025140834]}"
59628;;Chemin communal;070000;1;342+636;e62bd52c-6667-11e3-a7ff-01f464e0362d;929811.3966000006;6855920.519200001;6.127232951618072;48.762427308373155;48.7624273084,6.12723295162;48.7624273084,6.12723295162;"{""type"": ""Point"", ""coordinates"": [6.127232951618073, 48.76242730835061]}"
50146;de Gravas;CV 30;570000;3;567+316;e5b7967e-6667-11e3-a7ff-01f464e0362d;427185.4503000006;6431844.204300001;-0.459050703091591;44.93201130435703;44.9320113044,-0.459050703092;44.9320113043,-0.459050703092;"{""type"": ""Point"", ""coordinates"": [-0.459050703091592, 44.93201130433725]}"
39646;;RD 32;718000;1;376+833;e64d3d1c-6667-11e3-a7ff-01f464e0362d;586813.8805999979;6291564.916000001;1.595781441075995;43.7140554678194;43.7140554678,1.59578144108;43.7140554678,1.59578144108;"{""type"": ""Point"", ""coordinates"": [1.595781441075994, 43.71405546779642]}"
35043;Pont Biais;RD 765;470000;1;665+129;e90cc324-6667-11e3-a7ff-01f464e0362d;190164.35869999975;6784360.791099999;-3.839623425054485;47.96078720566217;47.9607872057,-3.83962342505;47.9607872056,-3.83962342505;"{""type"": ""Point"", ""coordinates"": [-3.839623425054489, 47.960787205635405]}"
36357;des Américains;Déviation CV 102et83;515000;1;426+461;e95b1730-6667-11e3-a7ff-01f464e0362d;360007.557599999;6690950.591600001;-1.496084619713461;47.231716537701764;47.2317165377,-1.49608461971;47.2317165377,-1.49608461971;"{""type"": ""Point"", ""coordinates"": [-1.496084619713463, 47.23171653767096]}"
46244;des Momenades;des Momenades;750000;1;240+872;e57b57b2-6667-11e3-a7ff-01f464e0362d;707200.6488000005;6663318.8336;3.094885330562826;47.07007841683757;47.0700784168,3.09488533056;47.0700784168,3.09488533056;"{""type"": ""Point"", ""coordinates"": [3.094885330562825, 47.07007841682395]}"
59415;;Chemin rural 5;062000;1;019+197;e8b80166-6667-11e3-a7ff-01f464e0362d;976063.2660999969;6795976.764199998;6.717386646987436;48.20564851740071;48.2056485174,6.71738664699;48.2056485174,6.71738664699;"{""type"": ""Point"", ""coordinates"": [6.717386646987435, 48.20564851737526]}"
46692;de Beauséjour;;785000;1;363+315;e91b5fd8-6667-11e3-a7ff-01f464e0362d;732328.0547999963;6559886.317200001;3.418765402845485;46.138015776475676;46.1380157765,3.41876540285;46.1380157765,3.41876540285;"{""type"": ""Point"", ""coordinates"": [3.418765402845484, 46.13801577645933]}"
43304;;Autoroute B7;800000;1;545+654;e6d95a46-6667-11e3-a7ff-01f464e0362d;843628.2631999999;6491108.747400001;4.83943295196439;45.50438999219827;45.5043899922,4.83943295196;45.5043899922,4.83943295196;"{""type"": ""Point"", ""coordinates"": [4.839432951964389, 45.50438999218009]}"
31493;;Rue de Genève;610000;2;403+120;e96d7b72-6667-11e3-a7ff-01f464e0362d;563705.4311000034;6527540.8171;1.244083492489749;45.833872511862666;45.8338725119,1.24408349249;45.8338725118,1.24408349249;"{""type"": ""Point"", ""coordinates"": [1.244083492489747, 45.833872511845435]}"
34188;Ex-PN 150;RN 1;314000;1;266+787;e98d7a10-6667-11e3-a7ff-01f464e0362d;607455.3034999967;7078860.8149;1.689759218535821;50.799312570533964;50.7993125705,1.68975921854;50.7993125705,1.68975921854;"{""type"": ""Point"", ""coordinates"": [1.689759218535819, 50.79931257052099]}"
57123;;CV;366000;1;132+203;e643b850-6667-11e3-a7ff-01f464e0362d;543662.3369000033;6879878.173500001;0.86316435314859;48.999784056572686;48.9997840566,0.863164353149;48.9997840566,0.863164353149;"{""type"": ""Point"", ""coordinates"": [0.863164353148588, 48.99978405655133]}"
10190043;OA Tiers;RN 102;798000;1;037+595;db56002e-9eb9-11ea-80ff-01e4b2273146;762593.880400002;6446011.8365;3.795928832429217;45.11054405349686;45.1105440535,3.79592883243;45.1105440535,3.79592883243;"{""type"": ""Point"", ""coordinates"": [3.795928832429216, 45.110544053477575]}"
45992;;RN 126;720000;1;350+536;e5c366c4-6667-11e3-a7ff-01f464e0362d;689943.9095000029;6445559.606600001;2.872134248180992;45.10923936225942;45.1092393623,2.87213424818;45.1092393622,2.87213424818;"{""type"": ""Point"", ""coordinates"": [2.872134248180991, 45.10923936224012]}"
34343;de la Touche;CD 21;420000;1;384+083;e8eb4232-6667-11e3-a7ff-01f464e0362d;342651.74069999903;6791065.5803;-1.805530231837712;48.12206547886497;48.1220654789,-1.80553023184;48.1220654788,-1.80553023184;"{""type"": ""Point"", ""coordinates"": [-1.805530231837716, 48.122065478839076]}"
40951;sous ouvrage 71-31 - 118914;VC 6;752000;1;263+883;e5cda426-6667-11e3-a7ff-01f464e0362d;813856.8193000033;6640421.014600001;4.494439973104754;46.85425610871255;46.8542561087,4.4944399731;46.8542561087,4.4944399731;"{""type"": ""Point"", ""coordinates"": [4.494439973104754, 46.85425610869829]}"
58576;;de Doullens à Moreuil;261000;1;016+717;e6c18c34-6667-11e3-a7ff-01f464e0362d;665697.6834999993;6973837.517000001;2.523289312812728;49.86237346849065;49.8623734685,2.52328931281;49.8623734685,2.52328931281;"{""type"": ""Point"", ""coordinates"": [2.523289312812727, 49.86237346847347]}"
136495;TPE A 40;;830000;1;435+303;e9c09806-6667-11e3-a7ff-01f464e0362d;841903.3562000021;6583873.2038;4.845105659992337;46.33985491333212;46.3398549133,4.84510565999;46.3398549133,4.84510565999;"{""type"": ""Point"", ""coordinates"": [4.845105659992337, 46.33985491331636]}"
47017;de Longues;Ancien 225;790000;1;436+608;e98fdf1e-6667-11e3-a7ff-01f464e0362d;716310.376699999;6507835.649500001;3.20949112057957;45.66988174097575;45.669881741,3.20949112058;45.669881741,3.20949112058;"{""type"": ""Point"", ""coordinates"": [3.209491120579569, 45.66988174095804]}"
46921;;CD 36;790000;1;373+017;e97a74f4-6667-11e3-a7ff-01f464e0362d;720115.8555999994;6557589.274300002;3.260476533060995;46.117804346741316;46.1178043467,3.26047653306;46.1178043467,3.26047653306;"{""type"": ""Point"", ""coordinates"": [3.260476533060995, 46.1178043467249]}"
34319;Rocade est (oa n°2);Rocade est de Rennes;420000;1;365+519;e985a7c8-6667-11e3-a7ff-01f464e0362d;361173.6218999997;6789511.714400001;-1.555815897954554;48.117981506525275;48.1179815065,-1.55581589795;48.1179815065,-1.55581589795;"{""type"": ""Point"", ""coordinates"": [-1.555815897954557, 48.11798150649935]}"
133858;;RN 106;790000;1;696+666;e9ac112a-6667-11e3-a7ff-01f464e0362d;797630.4437000006;6319649.972399998;4.216631441661827;43.96908277177607;43.9690827718,4.21663144166;43.9690827718,4.21663144166;"{""type"": ""Point"", ""coordinates"": [4.216631441661827, 43.96908277175372]}"
56790;;RN 15;351000;1;161+053;e64b9e42-6667-11e3-a7ff-01f464e0362d;552095.3369999975;6940296.1556;0.957013880551893;49.544731225733834;49.5447312257,0.957013880552;49.5447312257,0.957013880552;"{""type"": ""Point"", ""coordinates"": [0.957013880551891, 49.544731225715154]}"
51152;;Rocade sur triage;640000;1;005+220;e94cd406-6667-11e3-a7ff-01f464e0362d;419175.12879999727;6415271.919799998;-0.551036250234195;44.77975186213045;44.7797518621,-0.551036250234;44.7797518621,-0.551036250234;"{""type"": ""Point"", ""coordinates"": [-0.551036250234196, 44.77975186211025]}"
30585;;Chemin de Biernes à  Souleau;832000;1;176+890;e98b7a2a-6667-11e3-a7ff-01f464e0362d;779482.9261000007;6790692.4943;4.070054535464955;48.2117365341406;48.2117365341,4.07005453546;48.2117365341,4.07005453546;"{""type"": ""Point"", ""coordinates"": [4.070054535464954, 48.211736534115175]}"
174270;PRO 1460;RD48;408000;1;146+020;ff925d3c-6b9b-11e7-beff-010c64e0362d;388890.4676000029;6779980.968899999;-1.177092931203103;48.04613373995748;48.04613374,-1.1770929312;48.0461337399,-1.1770929312;"{""type"": ""Point"", ""coordinates"": [-1.177092931203105, 48.04613373993117]}"
35413;;Autoroute  A11;420000;1;217+692;e982873a-6667-11e3-a7ff-01f464e0362d;488727.93360000104;6775881.4580999985;0.163919471665342;48.049163604208374;48.0491636042,0.163919471665;48.0491636042,0.163919471665;"{""type"": ""Point"", ""coordinates"": [0.163919471665339, 48.049163604182084]}"
59410;;Chemin rural du Boulay;062000;1;011+962;e6aa670a-6667-11e3-a7ff-01f464e0362d;971294.3514999971;6791354.5852999985;6.650386868870962;48.166104602474235;48.1661046025,6.65038686887;48.1661046024,6.65038686887;"{""type"": ""Point"", ""coordinates"": [6.650386868870962, 48.166104602448556]}"
41935;des Élopées;;750000;1;419+730;e697fb2e-6667-11e3-a7ff-01f464e0362d;781952.8079999983;6550094.829100002;4.059829511833318;46.04566377961322;46.0456637796,4.05982951183;46.0456637796,4.05982951183;"{""type"": ""Point"", ""coordinates"": [4.059829511833318, 46.04566377959658]}"
66026;Sous CD 122a (rocade sud);122 A;830900;2;000+857;e5ea4694-6667-11e3-a7ff-01f464e0362d;853722.438500002;6688238.788400002;5.033661810029406;47.27664529323498;47.2766452932,5.03366181003;47.2766452932,5.03366181003;"{""type"": ""Point"", ""coordinates"": [5.033661810029406, 47.276645293204425]}"
63424;;CD N°40;680000;1;490+279;e6f4b564-6667-11e3-a7ff-01f464e0362d;689700.3457000032;6162639.044599999;2.874743752304749;42.56342844819188;42.5634284482,2.8747437523;42.5634284482,2.8747437523;"{""type"": ""Point"", ""coordinates"": [2.874743752304748, 42.56342844816624]}"
173396;PRO HL 2895-1 - RD 10 sur Lafont (Soubiale);Lafont (Soubiale);566000;1;289+485;1fd57232-51eb-11e7-95ff-01a864e0362d;430653.2025000006;6440667.100099999;-0.419979950634094;45.01273402785227;45.0127340279,-0.419979950634;45.0127340278,-0.419979950634;"{""type"": ""Point"", ""coordinates"": [-0.419979950634095, 45.012734027832714]}"
30310;;27;204000;2;180+100;e9580984-6667-11e3-a7ff-01f464e0362d;856425.5161999986;6950128.5317;5.164347903138923;49.63101898255716;49.6310189826,5.16434790314;49.6310189825,5.16434790314;"{""type"": ""Point"", ""coordinates"": [5.164347903138924, 49.631018982538905]}"
54042;Pont route sous Avenue de Montmirail;RN 373 - Avenue de Montmirail à Château Thierry;070000;1;094+214;e6e0571a-6667-11e3-a7ff-01f464e0362d;729701.6334000006;6881969.011100002;3.40620688799309;49.036919798763975;49.0369197988,3.40620688799;49.0369197987,3.40620688799;"{""type"": ""Point"", ""coordinates"": [3.406206887993089, 49.03691979874282]}"
57458;;CD 900;366000;1;364+840;e9205bec-6667-11e3-a7ff-01f464e0362d;363121.5583000034;6954393.308200002;-1.660382298430684;49.59924814437916;49.5992481444,-1.66038229843;49.5992481444,-1.66038229843;"{""type"": ""Point"", ""coordinates"": [-1.660382298430687, 49.59924814436075]}"
57311;de Damigny;VC 1;366000;1;264+846;e96909be-6667-11e3-a7ff-01f464e0362d;433669.9024000019;6911439.483800001;-0.658495823480962;49.2470877430958;49.2470877431,-0.658495823481;49.2470877431,-0.658495823481;"{""type"": ""Point"", ""coordinates"": [-0.658495823480965, 49.24708774307568]}"
36852;du Douet;;530000;1;003+883;e8c17dd6-6667-11e3-a7ff-01f464e0362d;359066.4629999995;6687644.2250000015;-1.506010354921922;47.20151597509802;47.2015159751,-1.50601035492;47.2015159751,-1.50601035492;"{""type"": ""Point"", ""coordinates"": [-1.506010354921925, 47.20151597506704]}"
41633;de Briénon;Déviation CD 84;830000;1;163+200;e66a9734-6667-11e3-a7ff-01f464e0362d;745715.9531000033;6765400.446899999;3.61284249526107;47.98739535916649;47.9873953592,3.61284249526;47.9873953591,3.61284249526;"{""type"": ""Point"", ""coordinates"": [3.612842495261069, 47.987395359139875]}"
60497;;CD 61;178000;1;016+194;e86db3fc-6667-11e3-a7ff-01f464e0362d;941524.3112000003;6932047.818799999;6.330101105095127;49.442017432392504;49.4420174324,6.3301011051;49.4420174324,6.3301011051;"{""type"": ""Point"", ""coordinates"": [6.330101105095128, 49.44201743237333]}"
52620;de Lamotte;Ol Mont à  Chazay;420000;1;096+944;e5ea44d8-6667-11e3-a7ff-01f464e0362d;578227.6005999967;6817249.609000001;1.353295935701572;48.44409436774121;48.4440943677,1.3532959357;48.4440943677,1.3532959357;"{""type"": ""Point"", ""coordinates"": [1.353295935701571, 48.444094367717014]}"
36591;;;523000;1;035+010;e9023e22-6667-11e3-a7ff-01f464e0362d;409134.4042999968;6675474.1811;-0.837600370861521;47.115906078073415;47.1159060781,-0.837600370862;47.1159060781,-0.837600370862;"{""type"": ""Point"", ""coordinates"": [-0.837600370861523, 47.11590607805992]}"
66657;;CV 4;857000;1;475+222;e5cf99de-6667-11e3-a7ff-01f464e0362d;961638.5688999966;6728599.2205;6.483411262865203;47.6058250450151;47.605825045,6.48341126287;47.605825045,6.48341126287;"{""type"": ""Point"", ""coordinates"": [6.483411262865204, 47.60582504498639]}"
179389;PRO piste;;915000;2;323+273;b460ccc8-7565-11e8-bcff-010464e0362d;985719.0863000005;6405692.870200001;6.607308530091808;44.69160380739634;44.6916038074,6.60730853009;44.6916038074,6.60730853009;"{""type"": ""Point"", ""coordinates"": [6.607308530091808, 44.69160380737589]}"
41358;Ss LA RUE VICTOR HUGO;Rue Victor-Hugo;830000;1;003+895;e8644048-6667-11e3-a7ff-01f464e0362d;656877.7299000025;6857953.745000001;2.412697699665197;48.82020469365187;48.8202046937,2.41269769967;48.8202046936,2.41269769967;"{""type"": ""Point"", ""coordinates"": [2.412697699665196, 48.82020469362959]}"
54942;Pont-Noir;Le Thérain;316000;1;057+300;e729074c-6667-11e3-a7ff-01f464e0362d;655079.9157000035;6907060.2608;2.382987466819557;49.26161692239995;49.2616169224,2.38298746682;49.2616169224,2.38298746682;"{""type"": ""Point"", ""coordinates"": [2.382987466819556, 49.26161692237991]}"
46933;;Chemin d'exploitation;790000;1;383+980;e8667ae4-6667-11e3-a7ff-01f464e0362d;717225.5425999984;6550129.007100001;3.222778071453472;46.0507053568119;46.0507053568,3.22277807145;46.0507053568,3.22277807145;"{""type"": ""Point"", ""coordinates"": [3.222778071453472, 46.05070535679528]}"
39572;de Haussevaysse;;718000;1;312+842;e682e472-6667-11e3-a7ff-01f464e0362d;611902.8616999984;6336023.7443;1.899308544647788;44.117691936806715;44.1176919368,1.89930854465;44.1176919368,1.89930854465;"{""type"": ""Point"", ""coordinates"": [1.899308544647787, 44.11769193678476]}"
56792;;Rue Thomas-Corneille;351000;1;161+496;e6203fee-6667-11e3-a7ff-01f464e0362d;551715.3474000022;6940083.072000001;0.951843816180784;49.542728436039795;49.542728436,0.951843816181;49.542728436,0.951843816181;"{""type"": ""Point"", ""coordinates"": [0.951843816180783, 49.542728436021115]}"
54909;;CR 8;272000;1;081+897;e68ce682-6667-11e3-a7ff-01f464e0362d;658986.6011999995;6936254.4081999995;2.433771437278208;49.52428267390401;49.5242826739,2.43377143728;49.5242826739,2.43377143728;"{""type"": ""Point"", ""coordinates"": [2.433771437278207, 49.524282673885246]}"
64741;;RN 63;146000;1;001+968;e96f3c06-6667-11e3-a7ff-01f464e0362d;1047095.758100003;6853150.368500002;7.717810889424272;48.685157944720864;48.6851579447,7.71781088942;48.6851579447,7.71781088942;"{""type"": ""Point"", ""coordinates"": [7.717810889424273, 48.685157944697906]}"
37460;;CD 127 de Joué;570000;3;244+662;e67832c6-6667-11e3-a7ff-01f464e0362d;523680.4082000032;6693886.2293;0.665345033302035;47.321840188644885;47.3218401886,0.665345033302;47.3218401886,0.665345033302;"{""type"": ""Point"", ""coordinates"": [0.665345033302033, 47.3218401886146]}"
45269;Plates;;695000;1;402+773;e55addac-6667-11e3-a7ff-01f464e0362d;658996.6045999974;6520975.808699999;2.47222933311935;45.787168022501575;45.7871680225,2.47222933312;45.7871680225,2.47222933312;"{""type"": ""Point"", ""coordinates"": [2.472229333119349, 45.78716802248421]}"
31950;;Chemin de Ceyroux à Aulong;703000;1;430+764;e5b9f336-6667-11e3-a7ff-01f464e0362d;598085.2798999995;6553621.444600001;1.681300885753054;46.07470984805719;46.0747098481,1.68130088575;46.074709848,1.68130088575;"{""type"": ""Point"", ""coordinates"": [1.681300885753053, 46.07470984804065]}"
39373;;;718000;1;192+166;e8c1cb84-6667-11e3-a7ff-01f464e0362d;593350.123300001;6416026.806299999;1.650468400417428;44.83520334443283;44.8352033444,1.65046840042;44.8352033444,1.65046840042;"{""type"": ""Point"", ""coordinates"": [1.650468400417427, 44.83520334441279]}"
49989;de la Madeleine;Avenue de 8 Mai 1945;570000;3;448+630;e60129fe-6667-11e3-a7ff-01f464e0362d;479649.1895999983;6510518.342500001;0.169775941118549;45.6586700815205;45.6586700815,0.169775941119;45.6586700815,0.169775941119;"{""type"": ""Point"", ""coordinates"": [0.169775941118548, 45.65867008150276]}"
33874;;Chemin d'Aix;301000;1;216+769;e56051ea-6667-11e3-a7ff-01f464e0362d;682661.0561000034;7037804.2498;2.756289019803258;50.43750298086266;50.4375029809,2.7562890198;50.4375029808,2.7562890198;"{""type"": ""Point"", ""coordinates"": [2.756289019803257, 50.43750298084811]}"
35492;;CD 30;420000;1;302+710;e6a6b96c-6667-11e3-a7ff-01f464e0362d;417444.22309999913;6781769.527399998;-0.795490878647885;48.07517423356449;48.0751742336,-0.795490878648;48.0751742335,-0.795490878648;"{""type"": ""Point"", ""coordinates"": [-0.795490878647888, 48.07517423353833]}"
64549;;RN 83;130000;1;009+008;e88136ee-6667-11e3-a7ff-01f464e0362d;1012440.5898000002;6752828.873399999;7.175670613570485;47.801486213120285;47.8014862131,7.17567061357;47.8014862131,7.17567061357;"{""type"": ""Point"", ""coordinates"": [7.175670613570487, 47.80148621309265]}"
