IDRESEAU;LIBELLE;CODE_LIGNE;LONGUEUR;OBSTACLE;RG_TRONCON;PK;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
63804;Ste-Cécile-d'Andorge;790000;159;;1;652+858;e55b93ce-6667-11e3-a7ff-01f464e0362d;777892.5557999983;6350878.011599999;3.975501180029609;44.252588430313736;44.2525884303,3.97550118003;44.2525884303,3.97550118003;"{""type"": ""Point"", ""coordinates"": [3.975501180029609, 44.25258843029212]}"
34712;Cesson;445000;253;;1;479+750;e60d76d4-6667-11e3-a7ff-01f464e0362d;278157.2456;6839890.120099999;-2.717520755282638;48.52174100698984;48.521741007,-2.71752075528;48.521741007,-2.71752075528;"{""type"": ""Point"", ""coordinates"": [-2.717520755282641, 48.52174100696604]}"
47251;de Cremat;790000;223;Gabarit à 1 voie;1;568+615;e6b465e4-6667-11e3-a7ff-01f464e0362d;758919.3197000027;6415057.1829;3.745490862849084;44.83217492108811;44.8321749211,3.74549086285;44.8321749211,3.74549086285;"{""type"": ""Point"", ""coordinates"": [3.745490862849084, 44.832174921068045]}"
42817;Cornu;783000;210;Gabarit à 2 voies;1;479+710;e894485a-6667-11e3-a7ff-01f464e0362d;825972.3342000023;6527767.961800002;4.623031741309765;45.83790607983073;45.8379060798,4.62303174131;45.8379060798,4.62303174131;"{""type"": ""Point"", ""coordinates"": [4.623031741309765, 45.8379060798135]}"
51289;Agen (Pont-canal D);640000;60;Gabarit à 2 voies;1;134+574;e91453ba-6667-11e3-a7ff-01f464e0362d;509038.87150000036;6348449.417800002;0.60999394011907;44.20904473268068;44.2090447327,0.609993940119;44.2090447327,0.609993940119;"{""type"": ""Point"", ""coordinates"": [0.609993940119068, 44.20904473265895]}"
32027;La Salesse;712000;169;Gabarit à 1 voie;1;411+419;e63ba2c2-6667-11e3-a7ff-01f464e0362d;634695.1604999974;6541731.2656;2.156601944593857;45.97216259347737;45.9721625935,2.15660194459;45.9721625935,2.15660194459;"{""type"": ""Point"", ""coordinates"": [2.156601944593856, 45.972162593460524]}"
135631;Tunnel de Mari;930000;282;;1;256+596;e9bbf876-6667-11e3-a7ff-01f464e0362d;1068119.9095000029;6309991.841400001;7.575614906648257;43.792925250442664;43.7929252504,7.57561490665;43.7929252504,7.57561490665;"{""type"": ""Point"", ""coordinates"": [7.575614906648258, 43.79292525041986]}"
65761;Dijon n°4;830000;141;Gabarit à 2 voies;1;312+746;e6fbc00e-6667-11e3-a7ff-01f464e0362d;851719.3165000007;6693615.684700001;5.00898252825011;47.32549593787331;47.3254959379,5.00898252825;47.3254959378,5.00898252825;"{""type"": ""Point"", ""coordinates"": [5.00898252825011, 47.325495937843044]}"
63713;L' Elzières;790000;413;;1;631+082;e5ad2c5c-6667-11e3-a7ff-01f464e0362d;774527.2488999963;6368724.893300001;3.93600850160487;44.41359160766613;44.4135916077,3.9360085016;44.4135916076,3.9360085016;"{""type"": ""Point"", ""coordinates"": [3.93600850160487, 44.413591607644946]}"
31099;Comborn;590000;658;Gabarit à 2 voies;2;475+045;e96d7d3e-6667-11e3-a7ff-01f464e0362d;581021.2848000005;6471175.735300001;1.481075131175399;45.329661932748344;45.3296619327,1.48107513118;45.3296619327,1.48107513118;"{""type"": ""Point"", ""coordinates"": [1.481075131175398, 45.32966193272967]}"
66576;Hyèvre-Paroisse;852000;264;Gabarit à 2 voies;1;443+753;e9487806-6667-11e3-a7ff-01f464e0362d;958118.9764000028;6702430.457800001;6.421523982924277;47.37187320877396;47.3718732088,6.42152398292;47.3718732087,6.42152398292;"{""type"": ""Point"", ""coordinates"": [6.421523982924277, 47.371873208743956]}"
179291;Habas;656000;288;;1;276+000;27120f90-5ee7-11e8-a6ff-01d064e0362d;380518.59149999917;6281139.373599999;-0.954201508794534;43.55731189786457;43.5573118979,-0.954201508795;43.5573118978,-0.954201508795;"{""type"": ""Point"", ""coordinates"": [-0.954201508794535, 43.5573118978412]}"
60675;Montigny;202000;316;Gabarit à 2 voies;1;232+867;e872fc8a-6667-11e3-a7ff-01f464e0362d;892120.5595000014;6933048.956799999;5.649969513017383;49.46781929764248;49.4678192976,5.64996951302;49.4678192976,5.64996951302;"{""type"": ""Point"", ""coordinates"": [5.649969513017383, 49.467819297623436]}"
69467;Charrières;915000;317;;1;287+147;e5d2cc44-6667-11e3-a7ff-01f464e0362d;963602.9717999995;6386616.9362;6.318312782056793;44.52876496379454;44.5287649638,6.31831278206;44.5287649638,6.31831278206;"{""type"": ""Point"", ""coordinates"": [6.318312782056794, 44.52876496377366]}"
45711;Cambon;719000;474;Gabarit à 1 voie;1;673+233;e69bd398-6667-11e3-a7ff-01f464e0362d;624419.1704000011;6431853.645799998;2.041133177902378;44.981774245317354;44.9817742453,2.0411331779;44.9817742453,2.0411331779;"{""type"": ""Point"", ""coordinates"": [2.041133177902377, 44.98177424529771]}"
42038;Villars;750000;67;Gabarit à 2 voies;1;497+559;e6bbdf98-6667-11e3-a7ff-01f464e0362d;806399.9714000002;6486653.5075;4.361781127375596;45.47107494906266;45.4710749491,4.36178112738;45.471074949,4.36178112738;"{""type"": ""Point"", ""coordinates"": [4.361781127375596, 45.47107494904438]}"
30433;Revin;205000;396;Gabarit à 2 voies;1;174+507;e8ecde66-6667-11e3-a7ff-01f464e0362d;818073.7113000005;6982636.6118;4.643237441840647;49.93131094763152;49.9313109476,4.64323744184;49.9313109476,4.64323744184;"{""type"": ""Point"", ""coordinates"": [4.643237441840647, 49.93131094761467]}"
69519;Carry;935000;451;;1;855+413;e5ccd990-6667-11e3-a7ff-01f464e0362d;875311.6495999992;6251269.4835;5.160968775227079;43.338981651424994;43.3389816514,5.16096877523;43.3389816514,5.16096877523;"{""type"": ""Point"", ""coordinates"": [5.16096877522708, 43.338981651401106]}"
44314;Roches-de-Condrieu;830000;181;Gabarit à 2 voies;1;553+818;e6bc7a88-6667-11e3-a7ff-01f464e0362d;838640.8233999982;6485211.327100001;4.773884762408963;45.452327173606974;45.4523271736,4.77388476241;45.4523271736,4.77388476241;"{""type"": ""Point"", ""coordinates"": [4.773884762408963, 45.45232717358864]}"
51585;Camp de Prats;650000;378;Gabarit à 2 voies;1;318+587;e65c48fe-6667-11e3-a7ff-01f464e0362d;338898.07450000197;6275007.8913;-1.464015513804728;43.482272618464364;43.4822726185,-1.4640155138;43.4822726184,-1.4640155138;"{""type"": ""Point"", ""coordinates"": [-1.464015513804729, 43.4822726184408]}"
46020;Talizat;720000;40;;1;366+932;e95c52c0-6667-11e3-a7ff-01f464e0362d;702734.5583000034;6451678.869399998;3.034804929457978;45.164405485639634;45.1644054856,3.03480492946;45.1644054856,3.03480492946;"{""type"": ""Point"", ""coordinates"": [3.034804929457978, 45.1644054856205]}"
63682;Bonne-Eau;722000;101;;1;462+932;e61c23bc-6667-11e3-a7ff-01f464e0362d;715753.1203000024;6272922.909000002;3.194886934858412;43.555198404524;43.5551984045,3.19488693486;43.5551984045,3.19488693486;"{""type"": ""Point"", ""coordinates"": [3.194886934858411, 43.55519840450062]}"
51980;Berrauco;661000;189;Gabarit à 1 voie;1;239+532;e5c5dfe2-6667-11e3-a7ff-01f464e0362d;350181.7142999992;6245995.635699999;-1.305271344129036;43.227313192609344;43.2273131926,-1.30527134413;43.2273131926,-1.30527134413;"{""type"": ""Point"", ""coordinates"": [-1.305271344129038, 43.22731319258519]}"
48679;Villargondran V1 et V2;900000;128;Gabarit à 1 voie;1;211+056;e625a1c4-6667-11e3-a7ff-01f464e0362d;965317.4455000013;6468129.587000001;6.383814710656108;45.26134100164098;45.2613410016,6.38381471066;45.2613410016,6.38381471066;"{""type"": ""Point"", ""coordinates"": [6.383814710656108, 45.261341001622114]}"
63737;Grunieret;723000;93;;1;648+780;e575c4a2-6667-11e3-a7ff-01f464e0362d;742447.0742999986;6381965.232500002;3.534246615380241;44.53546564722998;44.5354656472,3.53424661538;44.5354656472,3.53424661538;"{""type"": ""Point"", ""coordinates"": [3.53424661538024, 44.535465647209115]}"
43031;Montbrison;797000;700;Gabarit à 1 voie;1;012+440;e61fe9b8-6667-11e3-a7ff-01f464e0362d;798394.0227999985;6467956.842099998;4.255528918698148;45.30393828691224;45.3039382869,4.2555289187;45.3039382869,4.2555289187;"{""type"": ""Point"", ""coordinates"": [4.255528918698148, 45.3039382868935]}"
51978;St-Martin-Darrossa;661000;166;Gabarit à 1 voie;1;239+198;e71ff7f8-6667-11e3-a7ff-01f464e0362d;350443.3453999981;6246177.848700002;-1.302179838264862;43.229077998456866;43.2290779985,-1.30217983826;43.2290779984,-1.30217983826;"{""type"": ""Point"", ""coordinates"": [-1.302179838264863, 43.2290779984327]}"
127207;Tunnel de Vintimille;930000;588;;1;257+625;e9366160-6667-11e3-a7ff-01f464e0362d;1069121.0269000009;6309957.666700002;7.588005878063954;43.79209579125312;43.7920957913,7.58800587806;43.7920957912,7.58800587806;"{""type"": ""Point"", ""coordinates"": [7.588005878063952, 43.792095791230324]}"
63840;Venta-Farines;679000;176;;1;499+026;e6366e1c-6667-11e3-a7ff-01f464e0362d;660411.9802000001;6172039.0282000005;2.517869411358704;42.646923014843935;42.6469230148,2.51786941136;42.6469230148,2.51786941136;"{""type"": ""Point"", ""coordinates"": [2.517869411358703, 42.64692301481847]}"
34874;Corbinières;468000;636;;1;417+594;e956561a-6667-11e3-a7ff-01f464e0362d;337450.15129999816;6751384.113499999;-1.84261970355928;47.76276365768757;47.7627636577,-1.84261970356;47.7627636577,-1.84261970356;"{""type"": ""Point"", ""coordinates"": [-1.842619703559283, 47.76276365765973]}"
63823;La Souque;722000;242;;1;568+632;e6d5dc28-6667-11e3-a7ff-01f464e0362d;705179.445100002;6348418.2991;3.064843683138236;44.23476005703192;44.234760057,3.06484368314;44.234760057,3.06484368314;"{""type"": ""Point"", ""coordinates"": [3.064843683138235, 44.23476005701028]}"
47723;Senissiat;884000;187;Gabarit à 1 voie;1;011+944;e555d86a-6667-11e3-a7ff-01f464e0362d;880671.4985999987;6565963.0647;5.342020650979485;46.169379029226874;46.1693790292,5.34202065098;46.1693790292,5.34202065098;"{""type"": ""Point"", ""coordinates"": [5.342020650979485, 46.1693790292106]}"
41786;Ligne D double V (V1);981000;47;Gabarit à 2 voies;2;002+692;e59700c8-6667-11e3-a7ff-01f464e0362d;652221.0036000013;6862262.472100001;2.348794360952387;48.858624953575074;48.8586249536,2.34879436095;48.8586249536,2.34879436095;"{""type"": ""Point"", ""coordinates"": [2.348794360952386, 48.85862495355302]}"
51893;Poylo (galerie);660000;33;Gabarit à 1 voie;1;206+349;e8f70050-6667-11e3-a7ff-01f464e0362d;339027.29829999804;6269824.395300001;-1.458806866911205;43.43577812785389;43.4357781279,-1.45880686691;43.4357781278,-1.45880686691;"{""type"": ""Point"", ""coordinates"": [-1.458806866911207, 43.43577812783024]}"
86747;St-Genies de Comolas;752000;256;Gabarit à 2 voies;1;608+602;e6f715ea-6667-11e3-a7ff-01f464e0362d;840679.3448999971;6329852.016800001;4.75576647725478;44.05359327318983;44.0535932732,4.75576647725;44.0535932732,4.75576647725;"{""type"": ""Point"", ""coordinates"": [4.75576647725478, 44.0535932731677]}"
32114;La Penelle;713000;165;Gabarit à 1 voie;1;426+660;e6977104-6667-11e3-a7ff-01f464e0362d;596223.5829000026;6518726.8418999985;1.664850209156196;45.760249539716824;45.7602495397,1.66485020916;45.7602495397,1.66485020916;"{""type"": ""Point"", ""coordinates"": [1.664850209156195, 45.76024953969938]}"
45907;Lespinasse;720000;62;Gabarit à 1 voie;1;325+350;e5bc952e-6667-11e3-a7ff-01f464e0362d;672581.4734999985;6433250.9201;2.652058045493177;44.9979428767576;44.9979428768,2.65205804549;44.9979428767,2.65205804549;"{""type"": ""Point"", ""coordinates"": [2.652058045493176, 44.99794287673798]}"
47189;de St-Étienne;790000;625;;1;548+384;e5bd7f3e-6667-11e3-a7ff-01f464e0362d;754136.8188999966;6429037.7236;3.686520205835695;44.95843352334213;44.9584335233,3.68652020584;44.9584335233,3.68652020584;"{""type"": ""Point"", ""coordinates"": [3.686520205835694, 44.958433523322405]}"
52141;Poutou;664000;180;Gabarit à 1 voie;1;288+550;e67d7e24-6667-11e3-a7ff-01f464e0362d;408572.87950000167;6205978.725900002;-0.565499233610235;42.894010742043626;42.894010742,-0.56549923361;42.894010742,-0.56549923361;"{""type"": ""Point"", ""coordinates"": [-0.565499233610237, 42.8940107420187]}"
63846;Villeneuve;800000;343;;1;743+997;e8655e08-6667-11e3-a7ff-01f464e0362d;843958.2881999984;6319730.146499999;4.793806498075467;43.961856753717186;43.9618567537,4.79380649808;43.9618567537,4.79380649808;"{""type"": ""Point"", ""coordinates"": [4.793806498075466, 43.961856753694825]}"
44112;La Pelonnière;830000;166;Gabarit à 2 voies;1;498+981;e7050c44-6667-11e3-a7ff-01f464e0362d;842967.440700002;6527503.434700001;4.841843075029167;45.832167185768505;45.8321671858,4.84184307503;45.8321671858,4.84184307503;"{""type"": ""Point"", ""coordinates"": [4.841843075029166, 45.83216718575127]}"
45725;Roc-de-l'Aigle;719000;268;Gabarit à 1 voie;1;679+314;e65cf6f0-6667-11e3-a7ff-01f464e0362d;629377.4670000002;6431595.036600001;2.104068940782108;44.979970278177355;44.9799702782,2.10406894078;44.9799702782,2.10406894078;"{""type"": ""Point"", ""coordinates"": [2.104068940782107, 44.9799702781577]}"
47259;de Ribains;790000;582;;1;571+962;e5bd7d64-6667-11e3-a7ff-01f464e0362d;760328.7753000036;6412352.892200001;3.7629926251011;44.807707417509796;44.8077074175,3.7629926251;44.8077074175,3.7629926251;"{""type"": ""Point"", ""coordinates"": [3.762992625101099, 44.80770741748967]}"
66882;Morre;872000;874;Gabarit à 1 voie;1;413+011;e99d226e-6667-11e3-a7ff-01f464e0362d;932170.1876000017;6685040.809999999;6.068969147751723;47.22505443703785;47.225054437,6.06896914775;47.225054437,6.06896914775;"{""type"": ""Point"", ""coordinates"": [6.068969147751724, 47.225054437007024]}"
63755;La Molette;790000;502;;1;612+220;e716bef2-6667-11e3-a7ff-01f464e0362d;772717.9675000012;6383425.741999999;3.915427669146353;44.546111629482176;44.5461116295,3.91542766915;44.5461116295,3.91542766915;"{""type"": ""Point"", ""coordinates"": [3.915427669146352, 44.54611162946135]}"
35199;Botchosse;474000;130;;1;611+436;e8569374-6667-11e3-a7ff-01f464e0362d;245556.38430000097;6770437.4673999995;-3.085277714172039;47.8766549366434;47.8766549366,-3.08527771417;47.8766549366,-3.08527771417;"{""type"": ""Point"", ""coordinates"": [-3.085277714172042, 47.87665493661616]}"
42573;Janzay;775000;530;Gabarit à 2 voies;1;100+894;e556294e-6667-11e3-a7ff-01f464e0362d;834344.9266000018;6530547.206300002;4.731656154712549;45.8613258740709;45.8613258741,4.73165615471;45.8613258741,4.73165615471;"{""type"": ""Point"", ""coordinates"": [4.731656154712549, 45.86132587405373]}"
67073;La Serre;878000;53;Gabarit à 1 voie;1;071+830;e55cf7a2-6667-11e3-a7ff-01f464e0362d;920073.4896000028;6593030.343600001;5.865102651368599;46.40128553856531;46.4012855386,5.86510265137;46.4012855385,5.86510265137;"{""type"": ""Point"", ""coordinates"": [5.8651026513686, 46.40128553854973]}"
63726;Galerie-du-Pradal 2;790000;130;;1;623+077;e676f346-6667-11e3-a7ff-01f464e0362d;772957.3787999973;6374507.3017;3.91713732190706;44.46580662874388;44.4658066287,3.91713732191;44.4658066287,3.91713732191;"{""type"": ""Point"", ""coordinates"": [3.91713732190706, 44.46580662872281]}"
45586;La Jarasse;709000;106;Gabarit à 1 voie;1;396+074;e556d8cc-6667-11e3-a7ff-01f464e0362d;685288.1974000037;6537945.816500001;2.810110923034346;45.94105620008973;45.9410562001,2.81011092303;45.9410562001,2.81011092303;"{""type"": ""Point"", ""coordinates"": [2.810110923034345, 45.94105620007281]}"
42071;France;750000;293;Gabarit à 2 voies;1;529+358;e716aa4a-6667-11e3-a7ff-01f464e0362d;830835.3166999966;6495701.505899999;4.676895504983257;45.548300910673056;45.5483009107,4.67689550498;45.5483009107,4.67689550498;"{""type"": ""Point"", ""coordinates"": [4.676895504983257, 45.548300910654994]}"
40445;Souterrain d'Essonnes;746000;573;Gabarit à 2 voies;1;036+869;e89d345e-6667-11e3-a7ff-01f464e0362d;661052.1402999982;6831287.008299999;2.471977741509649;48.580623660908486;48.5806236609,2.47197774151;48.5806236609,2.47197774151;"{""type"": ""Point"", ""coordinates"": [2.471977741509648, 48.580623660885]}"
69441;Galerie les-Traverses;905000;60;Gabarit à 1 voie;1;227+979;e87d0e0e-6667-11e3-a7ff-01f464e0362d;919680.4354000017;6388101.199000001;5.766554568263548;44.55734825323874;44.5573482532,5.76655456826;44.5573482532,5.76655456826;"{""type"": ""Point"", ""coordinates"": [5.766554568263548, 44.55734825321792]}"
51956;Martingasthénia;660000;253;Gabarit à 1 voie;1;242+967;e6dd0912-6667-11e3-a7ff-01f464e0362d;352620.5182000026;6243542.8684;-1.27368319629119;43.206474024227205;43.2064740242,-1.27368319629;43.2064740242,-1.27368319629;"{""type"": ""Point"", ""coordinates"": [-1.273683196291191, 43.206474024203004]}"
39197;Couloubret;672000;629;;1;123+732;e5a5e78e-6667-11e3-a7ff-01f464e0362d;604675.0772999972;6181085.809300002;1.83751381721587;42.72303930766432;42.7230393077,1.83751381722;42.7230393076,1.83751381722;"{""type"": ""Point"", ""coordinates"": [1.837513817215868, 42.723039307639034]}"
55248;Charonne;955000;1018;Gabarit à 2 voies;1;023+830;e65df294-6667-11e3-a7ff-01f464e0362d;655798.2291999981;6862782.249699999;2.397494269453901;48.86355464482928;48.8635546448,2.39749426945;48.8635546448,2.39749426945;"{""type"": ""Point"", ""coordinates"": [2.3974942694539, 48.86355464480724]}"
69608;Cottalorda;946000;297;;1;081+323;e55ddbc0-6667-11e3-a7ff-01f464e0362d;1062517.6177999973;6323531.9892;7.515747102495743;43.91747371346233;43.9174737135,7.5157471025;43.9174737134,7.5157471025;"{""type"": ""Point"", ""coordinates"": [7.515747102495743, 43.917473713439854]}"
45700;Roquelade;719000;48;Gabarit à 1 voie;1;670+174;e6c65bf8-6667-11e3-a7ff-01f464e0362d;621526.3020000011;6431482.731899999;2.004495536009986;44.97811257976419;44.9781125798,2.00449553601;44.9781125797,2.00449553601;"{""type"": ""Point"", ""coordinates"": [2.004495536009985, 44.97811257974453]}"
69530;Vesse;935000;208;;1;864+380;e8771a1e-6667-11e3-a7ff-01f464e0362d;883484.2185999975;6251902.890900001;5.261877191083412;43.342618784206735;43.3426187842,5.26187719108;43.3426187842,5.26187719108;"{""type"": ""Point"", ""coordinates"": [5.261877191083413, 43.34261878418284]}"
48721;La Doucière;900000;133;Gabarit à 2 voies;1;225+907;e5b71d76-6667-11e3-a7ff-01f464e0362d;977640.9375;6462610.892000001;6.537629514332747;45.20683521392551;45.2068352139,6.53762951433;45.2068352139,6.53762951433;"{""type"": ""Point"", ""coordinates"": [6.537629514332747, 45.2068352139065]}"
42708;Beaudier;782000;41;Gabarit à 1 voie;1;037+101;e5c5cbdc-6667-11e3-a7ff-01f464e0362d;817492.5935999975;6516387.616999999;4.511000741875947;45.73696266420714;45.7369626642,4.51100074188;45.7369626642,4.51100074188;"{""type"": ""Point"", ""coordinates"": [4.511000741875946, 45.73696266418962]}"
69563;Coalongia;945000;527;;1;024+047;e968534c-6667-11e3-a7ff-01f464e0362d;1050005.8268000036;6314752.576699998;7.354189819655095;43.8449106447301;43.8449106447,7.35418981966;43.8449106447,7.35418981966;"{""type"": ""Point"", ""coordinates"": [7.354189819655095, 43.84491064470745]}"
63814;Sans N°1;669000;55;Gabarit à 1 voie;1;013+314;e68420fc-6667-11e3-a7ff-01f464e0362d;638588.2765000015;6159356.067200001;2.253558236614642;42.53137953598617;42.531379536,2.25355823661;42.531379536,2.25355823661;"{""type"": ""Point"", ""coordinates"": [2.253558236614641, 42.53137953596046]}"
69487;Tunnel des Jeannots;930000;1632;;1;029+000;e86bc06e-6667-11e3-a7ff-01f464e0362d;909251.1701999977;6239477.0108;5.574312145025721;43.22379640994568;43.2237964099,5.57431214503;43.2237964099,5.57431214503;"{""type"": ""Point"", ""coordinates"": [5.57431214502572, 43.223796409921505]}"
47503;St-Simon;798000;196;;1;062+429;e5abc904-6667-11e3-a7ff-01f464e0362d;770386.7800000012;6445872.895399999;3.894993441151851;45.10854182247041;45.1085418225,3.89499344115;45.1085418225,3.89499344115;"{""type"": ""Point"", ""coordinates"": [3.894993441151851, 45.10854182245111]}"
64553;Bitschwiller;130000;74;Gabarit à 2 voies;1;016+178;e62bd8cc-6667-11e3-a7ff-01f464e0362d;1005654.7058999985;6754045.127500001;7.085983335252152;47.81561125307793;47.8156112531,7.08598333525;47.8156112531,7.08598333525;"{""type"": ""Point"", ""coordinates"": [7.085983335252154, 47.81561125305038]}"
48119;Souterrain des EGRATS;896000;77;Gabarit à 1 voie;1;004+100;e90bb302-6667-11e3-a7ff-01f464e0362d;989203.7026999965;6543818.3004;6.733636583415246;45.93251584176771;45.9325158418,6.73363658342;45.9325158418,6.73363658342;"{""type"": ""Point"", ""coordinates"": [6.733636583415246, 45.93251584175075]}"
133878;Galerie 'LA PRADE';723000;102;;1;667+560;e9ab8e6e-6667-11e3-a7ff-01f464e0362d;753326.7356000021;6385541.8418999985;3.671556929774476;44.56691479741444;44.5669147974,3.67155692977;44.5669147974,3.67155692977;"{""type"": ""Point"", ""coordinates"": [3.671556929774475, 44.56691479739364]}"
39285;Vernet;701000;230;Gabarit à 2 voies;1;247+668;e86f3390-6667-11e3-a7ff-01f464e0362d;630477.1877999976;6386853.499299999;2.124313419358412;44.57729387158511;44.5772938716,2.12431341936;44.5772938716,2.12431341936;"{""type"": ""Point"", ""coordinates"": [2.124313419358411, 44.57729387156436]}"
177331;Malaquais Conti Grand Augustins;984000;520;;1;E+664;9cc9c8dc-d6c1-11e7-b5ff-012064e0362d;651417.3408000022;6862135.775699999;2.33785579760793;48.857425481935856;48.8574254819,2.33785579761;48.8574254819,2.33785579761;"{""type"": ""Point"", ""coordinates"": [2.337855797607929, 48.85742548191379]}"
69481;St-Saturnin;925000;999;;1;010+299;e8ef1e32-6667-11e3-a7ff-01f464e0362d;853657.8568999991;6318754.631099999;4.914328433664014;43.95103035902043;43.951030359,4.91432843366;43.951030359,4.91432843366;"{""type"": ""Point"", ""coordinates"": [4.914328433664013, 43.95103035899806]}"
48556;Grand-Rocher;900000;338;Gabarit à 2 voies;1;112+090;e9448bfa-6667-11e3-a7ff-01f464e0362d;922785.6662999988;6523385.5298000015;5.867469470062807;45.773671036340346;45.7736710363,5.86746947006;45.7736710363,5.86746947006;"{""type"": ""Point"", ""coordinates"": [5.867469470062808, 45.77367103632294]}"
32485;Les Courtils (pas dans ficoa);719000;117;Gabarit à 1 voie;1;634+357;e59b687c-6667-11e3-a7ff-01f464e0362d;592725.8457999974;6425997.888999999;1.640398173473914;44.924867609047205;44.924867609,1.64039817347;44.924867609,1.64039817347;"{""type"": ""Point"", ""coordinates"": [1.640398173473913, 44.92486760902741]}"
39286;Galerie du Vernet;701000;42;Gabarit à 2 voies;1;247+926;e63b7586-6667-11e3-a7ff-01f464e0362d;630696.9745000005;6386752.704100002;2.127095589037069;44.576408431416425;44.5764084314,2.12709558904;44.5764084314,2.12709558904;"{""type"": ""Point"", ""coordinates"": [2.127095589037068, 44.576408431395684]}"
66933;Le Col-des-Roches;872000;104;Gabarit à 1 voie;1;481+634;e9a12d54-6667-11e3-a7ff-01f464e0362d;981958.5389000028;6667772.9344;6.715481950264653;47.050483794342014;47.0504837943,6.71548195026;47.0504837943,6.71548195026;"{""type"": ""Point"", ""coordinates"": [6.715481950264654, 47.05048379432832]}"
45127;Baritel;912000;565;Gabarit à 1 voie;1;091+720;e9412230-6667-11e3-a7ff-01f464e0362d;904475.6920000017;6388819.581099998;5.575508791838463;44.56844099062246;44.5684409906,5.57550879184;44.5684409906,5.57550879184;"{""type"": ""Point"", ""coordinates"": [5.575508791838463, 44.56844099060169]}"
56896;La Grande-École;359000;96;Gabarit à 1 voie;1;220+817;e9325806-6667-11e3-a7ff-01f464e0362d;510935.0491999984;6964862.480300002;0.377578177685121;49.75446155825142;49.7544615583,0.377578177685;49.7544615582,0.377578177685;"{""type"": ""Point"", ""coordinates"": [0.377578177685119, 49.75446155823375]}"
39433;Bouby;718000;280;Gabarit à 2 voies;1;240+087;e7208398-6667-11e3-a7ff-01f464e0362d;623910.3518999964;6387389.406100001;2.041525546418986;44.581431438207765;44.5814314382,2.04152554642;44.5814314382,2.04152554642;"{""type"": ""Point"", ""coordinates"": [2.041525546418985, 44.58143143818702]}"
50690;Labaurie;616000;61;Gabarit à 1 voie;1;466+868;e6efb890-6667-11e3-a7ff-01f464e0362d;536166.505400002;6479192.8891;0.905960752399503;45.39259438681731;45.3925943868,0.9059607524;45.3925943868,0.9059607524;"{""type"": ""Point"", ""coordinates"": [0.905960752399501, 45.39259438679882]}"
69559;Santa-Augusta;945000;754;;1;018+699;e94f8f74-6667-11e3-a7ff-01f464e0362d;1052544.2906000018;6310761.696400002;7.382951565207104;43.80778859721241;43.8077885972,7.38295156521;43.8077885972,7.38295156521;"{""type"": ""Point"", ""coordinates"": [7.382951565207104, 43.80778859718966]}"
69546;Bon-Voyage;945000;368;;1;003+914;e6f8426c-6667-11e3-a7ff-01f464e0362d;1045360.1394999996;6301398.209899999;7.287498653715074;43.7272044272975;43.7272044273,7.28749865372;43.7272044273,7.28749865372;"{""type"": ""Point"", ""coordinates"": [7.287498653715075, 43.727204427274565]}"
155768;Ivry;980000;202;;1;017+254;cc1da2c8-9248-11e3-8cff-010c64e0362d;653405.8817000017;6858204.5397000015;2.365387489673327;48.822218558988126;48.822218559,2.36538748967;48.822218559,2.36538748967;"{""type"": ""Point"", ""coordinates"": [2.365387489673326, 48.82221855896587]}"
177332;Pont St Michel;984000;37;;1;F+443;9cc9c784-d6c1-11e7-b5ff-012064e0362d;652042.5244000033;6861664.1314;2.346429380951399;48.85323086978578;48.8532308698,2.34642938095;48.8532308698,2.34642938095;"{""type"": ""Point"", ""coordinates"": [2.346429380951398, 48.85323086976369]}"
38204;Mercues;590000;295;Gabarit à 2 voies;2;592+836;e64f1a22-6667-11e3-a7ff-01f464e0362d;572190.4073000029;6378811.794599999;1.392370964033562;44.49665752363371;44.4966575236,1.39237096403;44.4966575236,1.39237096403;"{""type"": ""Point"", ""coordinates"": [1.39237096403356, 44.49665752361275]}"
48691;Pas-du-Roc n°1;900000;46;Gabarit à 2 voies;1;218+373;e88fa9ce-6667-11e3-a7ff-01f464e0362d;970748.503899999;6464318.7018;6.450871449317681;45.22494310058175;45.2249431006,6.45087144932;45.2249431006,6.45087144932;"{""type"": ""Point"", ""coordinates"": [6.450871449317681, 45.224943100562776]}"
45525;Laléger;707000;102;Gabarit à 1 voie;1;372+193;e62045b4-6667-11e3-a7ff-01f464e0362d;703502.3175000027;6569003.5385;3.045436075028535;46.22087782033345;46.2208778203,3.04543607503;46.2208778203,3.04543607503;"{""type"": ""Point"", ""coordinates"": [3.045436075028534, 46.220877820317334]}"
31202;Noailles;590000;852;Gabarit à 2 voies;2;506+075;e5a03190-6667-11e3-a7ff-01f464e0362d;583722.3153000027;6446211.895;1.521515820189442;45.10538397183897;45.1053839718,1.52151582019;45.1053839718,1.52151582019;"{""type"": ""Point"", ""coordinates"": [1.521515820189441, 45.105383971819656]}"
69554;Bouisses;945000;107;;1;015+718;e6e00456-6667-11e3-a7ff-01f464e0362d;1052173.6274000034;6308026.026299998;7.376469686706903;43.783393618473184;43.7833936185,7.37646968671;43.7833936185,7.37646968671;"{""type"": ""Point"", ""coordinates"": [7.376469686706902, 43.78339361845036]}"
