IDRESEAU;LIBELLE;CODE_LIGNE;RG_TRONCON;PK;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
65848;Passerelle voyageurs;830000;1;372+767;e57dd978-6667-11e3-a7ff-01f464e0362d;835264.1040000021;6640508.776999999;4.775362300719062;46.851055634390505;46.8510556344,4.77536230072;46.8510556344,4.77536230072;"{""type"": ""Point"", ""coordinates"": [4.775362300719062, 46.85105563437623]}"
51140;Passerelle rue des Camps;640000;1;001+853;e6db3694-6667-11e3-a7ff-01f464e0362d;418719.5860000029;6418602.245999999;-0.558685436142679;44.80952040886653;44.8095204089,-0.558685436143;44.8095204088,-0.558685436143;"{""type"": ""Point"", ""coordinates"": [-0.558685436142681, 44.809520408846424]}"
57265;Blaupünkt;366000;1;236+066;e97c4704-6667-11e3-a7ff-01f464e0362d;458148.36100000143;6901128.023699999;-0.316712610005633;49.16419249660887;49.1641924966,-0.316712610006;49.1641924966,-0.316712610006;"{""type"": ""Point"", ""coordinates"": [-0.316712610005635, 49.16419249658834]}"
59688;;070000;1;367+390;e5da56d0-6667-11e3-a7ff-01f464e0362d;945916.3219999969;6841627.401299998;6.337915907059585;48.62804733587014;48.6280473359,6.33791590706;48.6280473358,6.33791590706;"{""type"": ""Point"", ""coordinates"": [6.337915907059586, 48.6280473358469]}"
69781;;930000;1;196+531;e6981e5c-6667-11e3-a7ff-01f464e0362d;1027576.2722999975;6280491.690200001;7.053806151128113;43.54780038540017;43.5478003854,7.05380615113;43.5478003854,7.05380615113;"{""type"": ""Point"", ""coordinates"": [7.053806151128112, 43.54780038537677]}"
56139;Passerelle voyageurs;973000;1;021+627;e6180096-6667-11e3-a7ff-01f464e0362d;637670.8747000024;6856600.695;2.15132568052432;48.806465799538934;48.8064657995,2.15132568052;48.8064657995,2.15132568052;"{""type"": ""Point"", ""coordinates"": [2.151325680524319, 48.8064657995166]}"
60259;Passerelle piétons;159000;1;108+546;e619a8cc-6667-11e3-a7ff-01f464e0362d;977529.8167999983;6900721.874899998;6.805020364860765;49.14608411188696;49.1460841119,6.80502036486;49.1460841119,6.80502036486;"{""type"": ""Point"", ""coordinates"": [6.805020364860765, 49.14608411186633]}"
33251;Passerelle piétons;267000;1;045+112;e5ecc7ee-6667-11e3-a7ff-01f464e0362d;737036.5436000004;7032022.375399999;3.520033422642801;50.384743632451894;50.3847436325,3.52003342264;50.3847436324,3.52003342264;"{""type"": ""Point"", ""coordinates"": [3.5200334226428, 50.38474363243711]}"
64378;Passerelle piétons;115000;1;108+147;e5587f9e-6667-11e3-a7ff-01f464e0362d;1025236.0590000004;6746837.4087000005;7.341941342675685;47.74143114536921;47.7414311454,7.34194134268;47.7414311453,7.34194134268;"{""type"": ""Point"", ""coordinates"": [7.341941342675687, 47.74143114534124]}"
179369;;905000;1;306+110;b4611606-7565-11e8-bcff-010464e0362d;940281.9055999964;6334489.922600001;6.000119470906617;44.06832474611617;44.0683247461,6.00011947091;44.0683247461,6.00011947091;"{""type"": ""Point"", ""coordinates"": [6.000119470906617, 44.068324746094085]}"
49651;;538000;1;091+743;e9057420-6667-11e3-a7ff-01f464e0362d;419779.28559999913;6575246.3759;-0.636503917365915;46.218987902240336;46.2189879022,-0.636503917366;46.2189879022,-0.636503917366;"{""type"": ""Point"", ""coordinates"": [-0.636503917365917, 46.218987902224214]}"
137025;;746000;1;073+370;e9c554ca-6667-11e3-a7ff-01f464e0362d;682062.3263999969;6815372.660100002;2.757475949357698;48.438384283022714;48.438384283,2.75747594936;48.438384283,2.75747594936;"{""type"": ""Point"", ""coordinates"": [2.757475949357697, 48.43838428299848]}"
157637;Ham (Somme);261000;1;058+900;5cfed0d4-dfbc-11e3-89ff-01a464e0362d;705072.2599999979;6960069.285100002;3.070321315402164;49.739585789732466;49.7395857897,3.0703213154;49.7395857897,3.0703213154;"{""type"": ""Point"", ""coordinates"": [3.070321315402164, 49.73958578971474]}"
59861;;088000;1;053+012;e6662a00-6667-11e3-a7ff-01f464e0362d;872656.6177999973;6897974.3279;5.367170154908532;49.1582424914433;49.1582424914,5.36717015491;49.1582424914,5.36717015491;"{""type"": ""Point"", ""coordinates"": [5.367170154908533, 49.15824249142274]}"
64380;Passerelle voyageurs;115000;1;108+237;e685dfc4-6667-11e3-a7ff-01f464e0362d;1025300.815700002;6746897.647599999;7.342848295813655;47.74194046865453;47.7419404687,7.34284829581;47.7419404686,7.34284829581;"{""type"": ""Point"", ""coordinates"": [7.342848295813656, 47.74194046862659]}"
53885;Passerelle de Villemomble;070000;1;012+010;e8c1de00-6667-11e3-a7ff-01f464e0362d;663478.1297999993;6865774.817499999;2.501917131393373;48.890947601383516;48.8909476014,2.50191713139;48.8909476014,2.50191713139;"{""type"": ""Point"", ""coordinates"": [2.501917131393372, 48.89094760136162]}"
55359;;957000;1;016+846;e902cd4c-6667-11e3-a7ff-01f464e0362d;665080.3803000003;6856353.357799999;2.52454164302425;48.806308282463334;48.8063082825,2.52454164302;48.8063082824,2.52454164302;"{""type"": ""Point"", ""coordinates"": [2.52454164302425, 48.80630828244101]}"
60026;Passerelle voyageurs;095000;1;022+317;e90536a4-6667-11e3-a7ff-01f464e0362d;896425.5747999996;6912768.089400001;5.699743195956633;49.28431643910143;49.2843164391,5.69974319596;49.2843164391,5.69974319596;"{""type"": ""Point"", ""coordinates"": [5.699743195956633, 49.28431643908149]}"
51664;Passerelle du dépôt;655000;1;001+230;e9a0824c-6667-11e3-a7ff-01f464e0362d;418346.6367999986;6419462.416499998;-0.563888334277868;44.81710546042253;44.8171054604,-0.563888334278;44.8171054604,-0.563888334278;"{""type"": ""Point"", ""coordinates"": [-0.563888334277871, 44.81710546040242]}"
63858;Passerelle piétons;001000;1;442+050;e6a642ee-6667-11e3-a7ff-01f464e0362d;989108.2717999965;6733386.756700002;6.851692990327913;47.63739140555471;47.6373914056,6.85169299033;47.6373914055,6.85169299033;"{""type"": ""Point"", ""coordinates"": [6.851692990327915, 47.637391405526174]}"
44915;;908000;1;007+340;e960deb0-6667-11e3-a7ff-01f464e0362d;853915.0791999996;6432146.093600001;4.952455039249677;44.97140539550226;44.9714053955,4.95245503925;44.9714053955,4.95245503925;"{""type"": ""Point"", ""coordinates"": [4.952455039249678, 44.971405395482584]}"
41346;Aqueduc Poniatowski;830000;1;002+161;e8c669e2-6667-11e3-a7ff-01f464e0362d;655753.3214000016;6859211.136999998;2.397253725040418;48.83143647246315;48.8314364725,2.39725372504;48.8314364724,2.39725372504;"{""type"": ""Point"", ""coordinates"": [2.397253725040417, 48.83143647244095]}"
41716;;831000;1;113+301;e684b2f8-6667-11e3-a7ff-01f464e0362d;704149.9601000026;6811750.195300002;3.056074397768338;48.40602949347011;48.4060294935,3.05607439777;48.4060294934,3.05607439777;"{""type"": ""Point"", ""coordinates"": [3.056074397768337, 48.4060294934457]}"
37510;Passage public piétons;570000;3;281+176;e646bcc8-6667-11e3-a7ff-01f464e0362d;517583.7141999975;6659377.045699999;0.598559946090478;47.00965261921999;47.0096526192,0.59855994609;47.0096526192,0.59855994609;"{""type"": ""Point"", ""coordinates"": [0.598559946090476, 47.00965261920617]}"
44795;Passerelle piétons Vénissieux;905000;1;007+494;e5658d58-6667-11e3-a7ff-01f464e0362d;846751.0217000023;6513559.068100002;4.886277849438635;45.70583048366005;45.7058304837,4.88627784944;45.7058304836,4.88627784944;"{""type"": ""Point"", ""coordinates"": [4.886277849438634, 45.70583048364243]}"
43712;;804000;1;648+572;e6808b6c-6667-11e3-a7ff-01f464e0362d;835332.303199999;6401301.1472;4.708342519936389;44.69765173684588;44.6976517368,4.70834251994;44.6976517368,4.70834251994;"{""type"": ""Point"", ""coordinates"": [4.708342519936389, 44.69765173682544]}"
133821;Bar sur Aube;001000;1;220+570;e9ac45e4-6667-11e3-a7ff-01f464e0362d;826699.243900001;6794524.480900001;4.706667386936584;48.23874130874882;48.2387413087,4.70666738694;48.2387413087,4.70666738694;"{""type"": ""Point"", ""coordinates"": [4.706667386936584, 48.23874130872354]}"
34661;Passerelle de Combourg;441000;1;415+145;e9a0d428-6667-11e3-a7ff-01f464e0362d;350424.7197000012;6823316.565499999;-1.727185448068429;48.415933239274516;48.4159332393,-1.72718544807;48.4159332393,-1.72718544807;"{""type"": ""Point"", ""coordinates"": [-1.727185448068432, 48.41593323925017]}"
40746;Ouvrage 89-190;752000;1;076+140;e5c0a332-6667-11e3-a7ff-01f464e0362d;723047.0938000008;6792021.726;3.310363773950001;48.228135007758716;48.2281350078,3.31036377395;48.2281350077,3.31036377395;"{""type"": ""Point"", ""coordinates"": [3.31036377395, 48.22813500773337]}"
164707;CITADELLE;810000;1;075+984;25020338-19c0-11e5-b9ff-01fc64e0362d;771319.4877000004;6279844.415600002;3.883239192206926;43.61406094191296;43.6140609419,3.88323919221;43.6140609419,3.88323919221;"{""type"": ""Point"", ""coordinates"": [3.883239192206925, 43.61406094188973]}"
41746;des Meuniers;955000;1;019+917;e5c0ba82-6667-11e3-a7ff-01f464e0362d;655908.6806999967;6859382.546599999;2.399352249408852;48.83298863046579;48.8329886305,2.39935224941;48.8329886304,2.39935224941;"{""type"": ""Point"", ""coordinates"": [2.39935224940885, 48.83298863044361]}"
53785;Passerelle en gare de Nogent-sur-Seine;001000;1;110+305;e8872892-6667-11e3-a7ff-01f464e0362d;736465.4851000011;6822056.121199999;3.493586966752365;48.497732151827805;48.4977321518,3.49358696675;48.4977321518,3.49358696675;"{""type"": ""Point"", ""coordinates"": [3.493586966752364, 48.49773215180388]}"
64105;Passerelle piétons;110000;1;042+637;e86755da-6667-11e3-a7ff-01f464e0362d;1011343.0675000027;6828096.935400002;7.214672162036177;48.478334478628376;48.4783344786,7.21467216204;48.4783344786,7.21467216204;"{""type"": ""Point"", ""coordinates"": [7.214672162036177, 48.47833447860435]}"
59238;Passerelle piétons;040000;1;000+851;e6e725c2-6667-11e3-a7ff-01f464e0362d;935790.5381999984;6845469.448800001;6.202742649410488;48.66634743350161;48.6663474335,6.20274264941;48.6663474335,6.20274264941;"{""type"": ""Point"", ""coordinates"": [6.202742649410488, 48.666347433478556]}"
36267;d'Ingrandes;515000;1;376+887;e582cb8e-6667-11e3-a7ff-01f464e0362d;404427.6900999993;6707935.770100001;-0.920847937429538;47.40570922851528;47.4057092285,-0.92084793743;47.4057092285,-0.92084793743;"{""type"": ""Point"", ""coordinates"": [-0.92084793742954, 47.40570922848545]}"
177248;Passerelle voyageurs;650000;1;041+467;9d1b1c20-9433-11e7-a2ff-01bc64e0362d;554783.9940000027;6245901.1351;1.211361939867999;43.2974742976577;43.2974742977,1.21136193987;43.2974742976,1.21136193987;"{""type"": ""Point"", ""coordinates"": [1.211361939867998, 43.29747429763372]}"
40446;IBM France;746000;1;037+886;e58184ee-6667-11e3-a7ff-01f464e0362d;661607.5383000001;6830523.196800001;2.479575387206125;48.573786219925275;48.5737862199,2.47957538721;48.5737862199,2.47957538721;"{""type"": ""Point"", ""coordinates"": [2.479575387206123, 48.573786219901756]}"
48342;Passerelle;897000;1;071+644;e880b298-6667-11e3-a7ff-01f464e0362d;959674.9028000012;6554991.644499999;6.359035588937211;46.04496800537941;46.0449680054,6.35903558894;46.0449680054,6.35903558894;"{""type"": ""Point"", ""coordinates"": [6.359035588937211, 46.04496800536277]}"
49856;Passerelle piétons du Sémaphore;570000;3;338+498;e6c0e87c-6667-11e3-a7ff-01f464e0362d;495319.1607000008;6610763.841699999;0.327322201879857;46.565728399032395;46.565728399,0.32732220188;46.565728399,0.32732220188;"{""type"": ""Point"", ""coordinates"": [0.327322201879855, 46.56572839901729]}"
65470;;769000;1;107+288;e5a241b0-6667-11e3-a7ff-01f464e0362d;810849.4549999982;6629240.398200002;4.452276763572459;46.75410962940372;46.7541096294,4.45227676357;46.7541096294,4.45227676357;"{""type"": ""Point"", ""coordinates"": [4.452276763572457, 46.75410962938916]}"
45023;;912000;1;052+735;e9027994-6667-11e3-a7ff-01f464e0362d;885976.3069999963;6409714.491700001;5.350472502221977;44.76165537953808;44.7616553795,5.35047250222;44.7616553795,5.35047250222;"{""type"": ""Point"", ""coordinates"": [5.350472502221977, 44.76165537951784]}"
59687;;070000;1;367+333;e56c790a-6667-11e3-a7ff-01f464e0362d;945865.8298000023;6841654.039500002;6.337246645320163;48.62830592346113;48.6283059235,6.33724664532;48.6283059234,6.33724664532;"{""type"": ""Point"", ""coordinates"": [6.337246645320164, 48.628305923437885]}"
55146;;329000;1;057+349;e562bb92-6667-11e3-a7ff-01f464e0362d;654613.293399997;6900604.3913;2.377277623924035;49.20354776057166;49.2035477606,2.37727762392;49.2035477606,2.37727762392;"{""type"": ""Point"", ""coordinates"": [2.377277623924034, 49.20354776055133]}"
56473;Passerelle voyageurs;340000;1;119+010;e881716c-6667-11e3-a7ff-01f464e0362d;566124.3445999995;6914594.311099999;1.158996009434732;49.31689146897661;49.316891469,1.15899600943;49.316891469,1.15899600943;"{""type"": ""Point"", ""coordinates"": [1.15899600943473, 49.31689146895683]}"
51240;Passerelle de Tonneins;640000;1;096+551;e96c53d0-6667-11e3-a7ff-01f464e0362d;486449.8325999975;6369086.919100001;0.318714829009159;44.38818590087535;44.3881859009,0.318714829009;44.3881859009,0.318714829009;"{""type"": ""Point"", ""coordinates"": [0.318714829009157, 44.38818590085409]}"
44912;;908000;1;004+647;e5ef2454-6667-11e3-a7ff-01f464e0362d;851876.5244000033;6430417.2522;4.926070903906871;44.95629492773323;44.9562949277,4.92607090391;44.9562949277,4.92607090391;"{""type"": ""Point"", ""coordinates"": [4.926070903906871, 44.956294927713515]}"
177321;Passerelle voyageur;640000;1;240+700;9cc9c14c-d6c1-11e7-b5ff-012064e0362d;568793.1000000015;6294608.8884;1.37149088702041;43.738327491343696;43.7383274913,1.37149088702;43.7383274913,1.37149088702;"{""type"": ""Point"", ""coordinates"": [1.371490887020409, 43.73832749132078]}"
58613;Passerelle voyageurs;261000;1;084+990;e9a22dc8-6667-11e3-a7ff-01f464e0362d;726684.3730000034;6951028.360800002;3.369360619581374;49.657809227092514;49.6578092271,3.36936061958;49.6578092271,3.36936061958;"{""type"": ""Point"", ""coordinates"": [3.369360619581374, 49.65780922707437]}"
87561;Passerelle Ville Le Coteau;750000;1;423+585;e621349e-6667-11e3-a7ff-01f464e0362d;784065.6807999983;6547258.759;4.086645487483881;46.01986897512136;46.0198689751,4.08664548748;46.0198689751,4.08664548748;"{""type"": ""Point"", ""coordinates"": [4.086645487483881, 46.019868975104664]}"
37002;Passage public piétons;515000;1;238+770;e882c04a-6667-11e3-a7ff-01f464e0362d;524894.9739999995;6699799.375300001;0.679117227477318;47.375370736636334;47.3753707366,0.679117227477;47.3753707366,0.679117227477;"{""type"": ""Point"", ""coordinates"": [0.679117227477316, 47.37537073660634]}"
57091;Passerelle voyageurs;366000;1;116+816;e8ba2fca-6667-11e3-a7ff-01f464e0362d;556287.9754000008;6878318.390099999;1.036188398297982;48.98871068206449;48.9887106821,1.0361883983;48.988710682,1.0361883983;"{""type"": ""Point"", ""coordinates"": [1.036188398297979, 48.9887106820431]}"
41429;Passerelle publique;830000;1;021+083;e65d675e-6667-11e3-a7ff-01f464e0362d;663603.1780999973;6844609.732000001;2.505430367304621;48.700606169291284;48.7006061693,2.5054303673;48.7006061693,2.5054303673;"{""type"": ""Point"", ""coordinates"": [2.505430367304621, 48.70060616926842]}"
172916;Passerelle latérale Gauche de Marne la Valley Che;226310;1;031+246;6955cc64-4f85-11e7-aeff-01d064e0362d;684065.8034999967;6863414.621399999;2.782776689902039;48.87056110877622;48.8705611088,2.7827766899;48.8705611088,2.7827766899;"{""type"": ""Point"", ""coordinates"": [2.782776689902038, 48.87056110875422]}"
33468;Passerelle piétons Arbel;272000;1;217+006;e55632ae-6667-11e3-a7ff-01f464e0362d;706492.4108999968;7030015.400699999;3.091129277227389;50.36778711494035;50.3677871149,3.09112927723;50.3677871149,3.09112927723;"{""type"": ""Point"", ""coordinates"": [3.091129277227389, 50.3677871149255]}"
60908;;640000;1;405+053;e6d4414c-6667-11e3-a7ff-01f464e0362d;700177.691399999;6232051.299199998;3.002184294961247;43.187686566518124;43.1876865665,3.00218429496;43.1876865665,3.00218429496;"{""type"": ""Point"", ""coordinates"": [3.002184294961247, 43.18768656649388]}"
37004;Passage piétons;515000;1;238+776;e91f2884-6667-11e3-a7ff-01f464e0362d;524889.1661000028;6699801.9602999985;0.679039285762594;47.3753924605085;47.3753924605,0.679039285763;47.3753924605,0.679039285763;"{""type"": ""Point"", ""coordinates"": [0.679039285762592, 47.3753924604785]}"
41831;Passerelle publique piétons de Sucy n°2;990000;3;076+590;e6152d8e-6667-11e3-a7ff-01f464e0362d;663812.3985000029;6852780.174199998;2.507580897668023;48.77410270939518;48.7741027094,2.50758089767;48.7741027094,2.50758089767;"{""type"": ""Point"", ""coordinates"": [2.507580897668021, 48.77410270937269]}"
36402;Passerelle Coueron;515000;1;446+592;e55c5e58-6667-11e3-a7ff-01f464e0362d;342070.9433000013;6691462.1807;-1.73313120954027;47.22688289148735;47.2268828915,-1.73313120954;47.2268828915,-1.73313120954;"{""type"": ""Point"", ""coordinates"": [-1.733131209540272, 47.22688289145652]}"
54637;;242000;1;085+198;e6f85dd6-6667-11e3-a7ff-01f464e0362d;688428.4453999996;6925902.0408000015;2.840529929177623;49.4324561565492;49.4324561565,2.84052992918;49.4324561565,2.84052992918;"{""type"": ""Point"", ""coordinates"": [2.840529929177622, 49.43245615652998]}"
58429;Passerelle de Pont-aux-Vaches;242000;1;122+460;e8bc82ec-6667-11e3-a7ff-01f464e0362d;715345.8391999975;6945272.582800001;3.212201466813033;49.606462953299086;49.6064629533,3.21220146681;49.6064629533,3.21220146681;"{""type"": ""Point"", ""coordinates"": [3.212201466813033, 49.606462953280705]}"
87551;Passerelle à piétons;420000;1;474+143;e85c8ff2-6667-11e3-a7ff-01f464e0362d;274953.41319999844;6838425.0189;-2.759345367096593;48.506503344366145;48.5065033444,-2.7593453671;48.5065033443,-2.7593453671;"{""type"": ""Point"", ""coordinates"": [-2.759345367096597, 48.50650334434229]}"
66024;Passerelle piétons Romanèche;830000;1;454+831;e6704d94-6667-11e3-a7ff-01f464e0362d;834626.5566999987;6566086.2454;4.745409090898112;46.181218209446584;46.1812182094,4.7454090909;46.1812182094,4.7454090909;"{""type"": ""Point"", ""coordinates"": [4.745409090898112, 46.181218209430355]}"
55516;Passerelle voyageurs accès aux quais;326000;1;038+385;e61e7868-6667-11e3-a7ff-01f464e0362d;627772.4987000003;6883623.4782;2.011958531907388;49.048419892167;49.0484198922,2.01195853191;49.0484198921,2.01195853191;"{""type"": ""Point"", ""coordinates"": [2.011958531907387, 49.048419892145894]}"
57891;Passerelle piétons de la Cavée;405000;1;075+153;e6bfc8ec-6667-11e3-a7ff-01f464e0362d;414187.0427000001;6867483.925000001;-0.895936595428162;48.84393145900991;48.843931459,-0.895936595428;48.843931459,-0.895936595428;"{""type"": ""Point"", ""coordinates"": [-0.895936595428165, 48.84393145898778]}"
35490;Passerelle de Haute-Follis;420000;1;302+190;e6ffda48-6667-11e3-a7ff-01f464e0362d;417869.3505000025;6781765.345899999;-0.789786342369968;48.07532032453046;48.0753203245,-0.78978634237;48.0753203245,-0.78978634237;"{""type"": ""Point"", ""coordinates"": [-0.78978634236997, 48.07532032450431]}"
29676;Passerelle piétons;001000;1;222+280;e59f3616-6667-11e3-a7ff-01f464e0362d;827821.0474999994;6793302.205800001;4.721414694933608;48.227527140088654;48.2275271401,4.72141469493;48.2275271401,4.72141469493;"{""type"": ""Point"", ""coordinates"": [4.721414694933608, 48.227527140063295]}"
155846;Passerelle pompiers;977000;1;017+532;cc1e1b50-9248-11e3-8cff-010c64e0362d;636106.0525999963;6855895.973099999;2.13012644445865;48.79997501663157;48.7999750166,2.13012644446;48.7999750166,2.13012644446;"{""type"": ""Point"", ""coordinates"": [2.130126444458649, 48.79997501660921]}"
53980;Passerelle publique accolée au PRO du 50+138;070000;1;050+144;e59dce6a-6667-11e3-a7ff-01f464e0362d;696205.764700003;6873359.997699998;2.948185908261439;48.96018306539706;48.9601830654,2.94818590826;48.9601830654,2.94818590826;"{""type"": ""Point"", ""coordinates"": [2.948185908261439, 48.96018306537552]}"
59648;Passerelle piétons Isabey;070000;1;352+145;e8936140-6667-11e3-a7ff-01f464e0362d;933456.8519999981;6848237.773499999;6.172588432142366;48.692074269232776;48.6920742692,6.17258843214;48.6920742692,6.17258843214;"{""type"": ""Point"", ""coordinates"": [6.172588432142367, 48.69207426920985]}"
57302;Passerelle publique piétons d'Audrieu;366000;1;258+679;e85fe298-6667-11e3-a7ff-01f464e0362d;437966.84809999913;6907815.460200001;-0.597285988290391;49.216316441998956;49.216316442,-0.59728598829;49.216316442,-0.59728598829;"{""type"": ""Point"", ""coordinates"": [-0.597285988290393, 49.216316441978684]}"
35622;Passerelle;436000;1;309+150;e87d693a-6667-11e3-a7ff-01f464e0362d;432775.3338999972;6806385.307700001;-0.604930715125641;48.30288547217302;48.3028854722,-0.604930715126;48.3028854721,-0.604930715126;"{""type"": ""Point"", ""coordinates"": [-0.604930715125644, 48.302885472148084]}"
59800;Passerelle voyageurs;085000;1;331+108;e5f11a08-6667-11e3-a7ff-01f464e0362d;919793.6748000011;6907011.627900001;6.017604275340694;49.22499740863406;49.2249974086,6.01760427534;49.2249974086,6.01760427534;"{""type"": ""Point"", ""coordinates"": [6.017604275340694, 49.224997408613824]}"
38645;des Bourdettes;648000;1;016+020;e5bdbc4c-6667-11e3-a7ff-01f464e0362d;565908.2471000031;6279573.756000001;1.339618648211348;43.60252915383842;43.6025291538,1.33961864821;43.6025291538,1.33961864821;"{""type"": ""Point"", ""coordinates"": [1.339618648211347, 43.60252915381517]}"
60918;JOFFRE;810000;1;076+130;e95db04a-6667-11e3-a7ff-01f464e0362d;771293.4965000004;6279711.677900001;3.882898957596663;43.61286929507013;43.6128692951,3.8828989576;43.612869295,3.8828989576;"{""type"": ""Point"", ""coordinates"": [3.882898957596663, 43.612869295046906]}"
45019;;912000;1;051+425;e97e3c6c-6667-11e3-a7ff-01f464e0362d;884742.235299997;6410078.232999999;5.335020639616606;44.76525831784367;44.7652583178,5.33502063962;44.7652583178,5.33502063962;"{""type"": ""Point"", ""coordinates"": [5.335020639616606, 44.765258317823424]}"
179990;Passerelle longitudinale / Acottement côté gauche du PRA 21+303;070000;1;021+303;1c3d7b3c-abe9-11e8-a3ff-01cc64e0362d;672361.9064999968;6863910.0658;2.623192716369242;48.87462074047183;48.8746207405,2.62319271637;48.8746207404,2.62319271637;"{""type"": ""Point"", ""coordinates"": [2.62319271636924, 48.874620740449856]}"
36382;Passerelle Chantenay;515000;1;435+148;e6721fbc-6667-11e3-a7ff-01f464e0362d;352294.3333000019;6687527.7239000015;-1.595225948711722;47.196957242632855;47.1969572426,-1.59522594871;47.1969572426,-1.59522594871;"{""type"": ""Point"", ""coordinates"": [-1.595225948711724, 47.19695724260186]}"
34204;Passerelle à Vaches;314000;1;276+787;e9917312-6667-11e3-a7ff-01f464e0362d;615649.7915999964;7083265.119199999;1.804813840066016;50.839988247036295;50.839988247,1.80481384007;50.839988247,1.80481384007;"{""type"": ""Point"", ""coordinates"": [1.804813840066015, 50.8399882470235]}"
53950;Passerelle voyageurs;070000;1;036+109;e88ad0b6-6667-11e3-a7ff-01f464e0362d;686086.4257000014;6867020.428599998;2.810204603542059;48.90303472530731;48.9030347253,2.81020460354;48.9030347253,2.81020460354;"{""type"": ""Point"", ""coordinates"": [2.810204603542059, 48.90303472528547]}"
55691;Passerelle voyageurs;334000;1;046+608;e975c3a4-6667-11e3-a7ff-01f464e0362d;615558.7418000028;6877536.2322;1.846118379965146;48.99219983465347;48.9921998347,1.84611837997;48.9921998346,1.84611837997;"{""type"": ""Point"", ""coordinates"": [1.846118379965145, 48.99219983463209]}"
179299;Passerelle Voyageurs de TONNEINS;640000;1;095+892;271210e8-5ee7-11e8-a6ff-01d064e0362d;486089.79609999806;6369637.876600001;0.313962553591481;44.39303247520593;44.3930324752,0.313962553591;44.3930324752,0.313962553591;"{""type"": ""Point"", ""coordinates"": [0.31396255359148, 44.39303247518468]}"
55412;;962000;1;018+403;e6769f72-6667-11e3-a7ff-01f464e0362d;647688.6846999973;6873991.262499999;2.285577873145884;48.96374278822898;48.9637427882,2.28557787315;48.9637427882,2.28557787315;"{""type"": ""Point"", ""coordinates"": [2.285577873145883, 48.96374278820745]}"
51682;Passerelle piétons;655000;1;008+760;e6b21306-6667-11e3-a7ff-01f464e0362d;411314.6453000009;6417526.5328;-0.651610034008854;44.79680286289089;44.7968028629,-0.651610034009;44.7968028629,-0.651610034009;"{""type"": ""Point"", ""coordinates"": [-0.651610034008856, 44.79680286287074]}"
44368;;830000;1;584+671;e6d014aa-6667-11e3-a7ff-01f464e0362d;842502.0161999986;6455621.210700002;4.814572036414727;45.185164636995815;45.185164637,4.81457203641;45.185164637,4.81457203641;"{""type"": ""Point"", ""coordinates"": [4.814572036414726, 45.18516463697674]}"
36169;;515000;1;299+943;e630e714-6667-11e3-a7ff-01f464e0362d;467234.7079000026;6690489.4265;-0.079635221659735;47.27386035133765;47.2738603513,-0.0796352216597;47.2738603513,-0.0796352216597;"{""type"": ""Point"", ""coordinates"": [-0.079635221659738, 47.27386035130708]}"
67255;Ranne;930000;1;190+937;e6ceaa34-6667-11e3-a7ff-01f464e0362d;1022612.8282999992;6280399.4463;6.992430542908195;43.54924582821326;43.5492458282,6.99243054291;43.5492458282,6.99243054291;"{""type"": ""Point"", ""coordinates"": [6.992430542908195, 43.54924582818986]}"
47004;Passerelle voyageurs;790000;1;429+468;e92a449a-6667-11e3-a7ff-01f464e0362d;714694.3883000016;6513823.176800001;3.188919379607249;45.72383506141598;45.7238350614,3.18891937961;45.7238350614,3.18891937961;"{""type"": ""Point"", ""coordinates"": [3.188919379607248, 45.723835061398425]}"
30420;Métal Gare de Monthermé;205000;1;159+958;e58a725a-6667-11e3-a7ff-01f464e0362d;825170.8567999974;6975553.605700001;4.739806082404424;49.866331751181306;49.8663317512,4.7398060824;49.8663317512,4.7398060824;"{""type"": ""Point"", ""coordinates"": [4.739806082404423, 49.866331751164154]}"
41378;;830000;1;009+493;e68ae6fc-6667-11e3-a7ff-01f464e0362d;658568.3606000021;6852704.650899999;2.436232794640525;48.77310805047699;48.7731080505,2.43623279464;48.7731080505,2.43623279464;"{""type"": ""Point"", ""coordinates"": [2.436232794640524, 48.773108050454496]}"
53638;Passerelle de service;001000;1;006+340;e5fe0a5e-6667-11e3-a7ff-01f464e0362d;657913.1218999997;6866694.7798999995;2.42593320382087;48.898880782698555;48.8988807827,2.42593320382;48.8988807827,2.42593320382;"{""type"": ""Point"", ""coordinates"": [2.425933203820869, 48.8988807826767]}"
58781;Passerelle piétons Guyencourt;311000;1;132+267;e6734b40-6667-11e3-a7ff-01f464e0362d;648766.2264999971;6977224.4331;2.28757322134862;49.891653549045394;49.891653549,2.28757322135;49.891653549,2.28757322135;"{""type"": ""Point"", ""coordinates"": [2.287573221348619, 49.891653549028355]}"
135205;Saint Laurent du Var;930000;1;216+730;e9b92720-6667-11e3-a7ff-01f464e0362d;1038234.5225000009;6293776.967599999;7.194184571829482;43.66216766033292;43.6621676603,7.19418457183;43.6621676603,7.19418457183;"{""type"": ""Point"", ""coordinates"": [7.194184571829481, 43.66216766030979]}"
132008;Passerelle Montjovis;610000;1;406+433;e6fa8694-6667-11e3-a7ff-01f464e0362d;564317.5998999998;6528080.044799998;1.251813853716535;45.83884931980726;45.8388493198,1.25181385372;45.8388493198,1.25181385372;"{""type"": ""Point"", ""coordinates"": [1.251813853716533, 45.83884931979004]}"
